"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2006-07-11",7.872857,7.998571,7.79,7.95,206255700,5.381805
"2006-07-12",7.881429,7.891428,7.56,7.565714,231832300,5.121662
"2006-07-13",7.432857,7.731429,7.344285,7.464286,312476500,5.052997
"2006-07-14",7.5,7.555714,7.165714,7.238572,248259200,4.900199
"2006-07-17",7.39,7.587143,7.378572,7.481429,256135600,5.064601
"2006-07-18",7.594285,7.692857,7.407143,7.557143,250112100,5.115857
"2006-07-19",7.565714,7.868571,7.48,7.728571,347685800,5.231907
"2006-07-20",8.708571,8.798572,8.531428,8.642858,493036600,5.850838
"2006-07-21",8.545714,8.735714,8.52,8.674286,222973100,5.872115
"2006-07-24",8.751429,8.871428,8.632857,8.774285,180714100,5.93981
"2006-07-25",8.825714,8.87,8.682858,8.847143,147267400,5.989131
"2006-07-26",8.857142,9.234285,8.811429,9.124286,224606900,6.176744
"2006-07-27",9.214286,9.288571,8.98,9.057143,183761200,6.131293
"2006-07-28",9.134286,9.382857,9.071428,9.37,172876900,6.343082
"2006-07-31",9.547143,9.804286,9.468572,9.708571,223210400,6.572282
"2006-08-01",9.602858,9.704286,9.42,9.597143,177941400,6.496848
"2006-08-02",9.664286,9.811429,9.644286,9.737143,137692100,6.591622
"2006-08-03",9.701428,10,9.687143,9.941428,210261100,6.729915
"2006-08-04",9.578571,9.801429,9.28,9.757143,463216600,6.605161
"2006-08-07",9.674286,9.942857,9.472857,9.601429,311378200,6.49975
"2006-08-08",9.584286,9.587143,9.215714,9.254286,249466000,6.264749
"2006-08-09",9.347143,9.371428,9.057143,9.084286,238959700,6.149667
"2006-08-10",9.035714,9.258572,8.957143,9.152857,174440000,6.196086
"2006-08-11",9.032857,9.161428,8.94,9.092857,194382300,6.15547
"2006-08-14",9.15,9.317142,9.085714,9.134286,179405100,6.183514
"2006-08-15",9.334286,9.5,9.257143,9.492857,215338200,6.426251
"2006-08-16",9.585714,9.724286,9.475715,9.711429,195321000,6.574214
"2006-08-17",9.714286,9.808572,9.597143,9.655714,145287100,6.5365
"2006-08-18",9.672857,9.771428,9.608571,9.701428,134088500,6.567444
"2006-08-21",9.614285,9.615714,9.45,9.508572,131556600,6.436891
"2006-08-22",9.525714,9.76,9.5,9.66,144242000,6.539399
"2006-08-23",9.714286,9.807143,9.562857,9.615714,134064700,6.509419
"2006-08-24",9.698571,9.741428,9.467143,9.687143,163797900,6.557776
"2006-08-25",9.62,9.864285,9.615714,9.821428,135989700,6.648679
"2006-08-28",9.785714,9.801429,9.525714,9.568571,184540300,6.477506
"2006-08-29",9.57,9.608571,9.302857,9.497143,236833100,6.429152
"2006-08-30",9.62,9.688571,9.525714,9.565714,170035600,6.475573
"2006-08-31",9.611428,9.757143,9.522857,9.692857,143674300,6.561643
"2006-09-01",9.782857,9.807143,9.688571,9.768572,102123700,6.612897
"2006-09-05",9.852858,10.214286,9.792857,10.211429,253114400,6.912694
"2006-09-06",10.154285,10.241428,9.957143,10.004286,243525800,6.772467
"2006-09-07",10.085714,10.497143,10.035714,10.4,316989400,7.040348
"2006-09-08",10.481428,10.51,10.272857,10.36,223980400,7.013269
"2006-09-11",10.347143,10.532857,10.202857,10.357142,237281100,7.011336
"2006-09-12",10.401428,10.492857,10.207143,10.375714,421171800,7.023909
"2006-09-13",10.407143,10.617143,10.328571,10.6,286534500,7.175739
"2006-09-14",10.531428,10.667143,10.494286,10.595715,200432400,7.172837
"2006-09-15",10.657143,10.711429,10.47,10.585714,245463400,7.166068
"2006-09-18",10.542857,10.694285,10.471429,10.555715,176319500,7.14576
"2006-09-19",10.585714,10.622857,10.4,10.538571,177512300,7.134155
"2006-09-20",10.625714,10.811429,10.602858,10.751429,205697800,7.278249
"2006-09-21",10.75,10.865714,10.574286,10.664286,198531200,7.219257
"2006-09-22",10.614285,10.62,10.368571,10.428572,166278000,7.059689
"2006-09-25",10.544286,10.837143,10.531428,10.821428,214748100,7.325637
"2006-09-26",10.882857,11.111428,10.871428,11.087143,275737000,7.505512
"2006-09-27",11.024285,11.067142,10.831429,10.915714,202593300,7.389464
"2006-09-28",11.002857,11.068571,10.85,11.001429,180902400,7.447487
"2006-09-29",11.015715,11.074286,10.954286,10.997143,101453100,7.444587
"2006-10-02",10.728572,10.838572,10.614285,10.694285,178159800,7.239566
"2006-10-03",10.635715,10.707143,10.455714,10.582857,197677200,7.164135
"2006-10-04",10.585714,10.78,10.451428,10.768572,207270700,7.289855
"2006-10-05",10.647142,10.88,10.59,10.69,170970800,7.236666
"2006-10-06",10.631429,10.72,10.544286,10.602858,116739700,7.177672
"2006-10-09",10.542857,10.725715,10.504286,10.661428,109555600,7.217321
"2006-10-10",10.648571,10.654285,10.44,10.544286,132897100,7.138023
"2006-10-11",10.488571,10.568571,10.371428,10.461429,142963800,7.081933
"2006-10-12",10.515715,10.77,10.514286,10.751429,148213800,7.278249
"2006-10-13",10.804286,10.982857,10.677143,10.717143,171049200,7.25504
"2006-10-16",10.741428,10.84,10.684286,10.771428,127173200,7.291789
"2006-10-17",10.72,10.752857,10.577143,10.612857,120231300,7.184444
"2006-10-18",10.678572,10.767143,10.558572,10.647142,283476900,7.207653
"2006-10-19",11.322857,11.421429,11.165714,11.284286,378244300,7.638971
"2006-10-20",11.281428,11.427143,11.238571,11.421429,159853400,7.731811
"2006-10-23",11.427143,11.7,11.392858,11.637143,208126800,7.877841
"2006-10-24",11.601429,11.668571,11.457143,11.578571,115803100,7.83819
"2006-10-25",11.621428,11.714286,11.572857,11.668571,121303700,7.899116
"2006-10-26",11.7,11.8,11.59,11.741428,108189200,7.948436
"2006-10-27",11.678572,11.778571,11.43,11.487143,148741600,7.776296
"2006-10-30",11.427143,11.557143,11.357142,11.488571,124979400,7.777264
"2006-10-31",11.635715,11.668571,11.461429,11.582857,125368600,7.841091
"2006-11-01",11.585714,11.625714,11.194285,11.308572,152798100,7.655413
"2006-11-02",11.274285,11.331429,11.214286,11.282857,116370800,7.638004
"2006-11-03",11.337143,11.361428,11.112857,11.184286,107972200,7.571275
"2006-11-06",11.278571,11.437143,11.204286,11.387143,108644200,7.708601
"2006-11-07",11.492857,11.571428,11.447143,11.501429,131483100,7.785965
"2006-11-08",11.431429,11.812857,11.412857,11.778571,172729200,7.973581
"2006-11-09",11.842857,12.098572,11.731428,11.905714,230763400,8.059652
"2006-11-10",11.935715,11.942857,11.785714,11.874286,93466100,8.038377
"2006-11-13",11.888572,12.064285,11.805715,12.05,112668500,8.157328
"2006-11-14",12.114285,12.142858,11.985714,12.142858,147238700,8.220186
"2006-11-15",12.15,12.271428,12,12.007143,163830800,8.128314
"2006-11-16",12.124286,12.328571,12.088572,12.23,173485200,8.279178
"2006-11-17",12.162857,12.277143,12.142858,12.264286,116606000,8.302388
"2006-11-20",12.2,12.428572,12.171429,12.352858,142698500,8.362347
"2006-11-21",12.488571,12.657143,12.444285,12.657143,155666700,8.568336
"2006-11-22",12.712857,12.964286,12.55,12.901428,167985300,8.733706
"2006-11-24",12.79,13.297143,12.785714,13.09,129669400,8.861363
"2006-11-27",13.215714,13.308572,12.785714,12.791429,268709000,8.659242
"2006-11-28",12.908571,13.138572,12.844286,13.115714,259043400,8.878768
"2006-11-29",13.285714,13.307143,12.892858,13.114285,289270800,8.877801
"2006-11-30",13.172857,13.24,13.008572,13.094286,217621600,8.864264
"2006-12-01",13.114285,13.19,12.871428,13.045714,198769900,8.831379
"2006-12-04",13.125714,13.15,12.928572,13.017143,177384200,8.81204
"2006-12-05",13.092857,13.19,12.981428,13.038571,165709600,8.826547
"2006-12-06",12.948571,13.055715,12.81,12.832857,159546100,8.687283
"2006-12-07",12.861428,12.928572,12.414286,12.434286,251206900,8.417472
"2006-12-08",12.461429,12.77,12.428572,12.608571,196069300,8.535453
"2006-12-11",12.7,12.757143,12.578571,12.678572,124945100,8.582845
"2006-12-12",12.658571,12.691428,12.218572,12.305715,256655000,8.330432
"2006-12-13",12.564285,12.724286,12.45,12.721429,214263000,8.611856
"2006-12-14",12.721429,12.857142,12.608571,12.65,208082700,8.563499
"2006-12-15",12.717143,12.745714,12.475715,12.531428,184984800,8.483233
"2006-12-18",12.518572,12.571428,12.084286,12.21,180394200,8.265641
"2006-12-19",12.104285,12.382857,11.945714,12.33,227851400,8.346874
"2006-12-20",12.352858,12.381429,12.105714,12.108571,141922900,8.196978
"2006-12-21",12.1,12.211429,11.742857,11.842857,225899800,8.017098
"2006-12-22",11.922857,12.005714,11.657143,11.742857,153325900,7.949404
"2006-12-26",11.735714,11.795714,11.555715,11.644286,122672200,7.882675
"2006-12-27",11.164286,11.714286,10.967143,11.645715,483938700,7.883644
"2006-12-28",11.46,11.607142,11.378572,11.552857,279969200,7.820785
"2006-12-29",11.992857,12.2,11.908571,12.12,269107300,8.204715
"2007-01-03",12.327143,12.368571,11.7,11.971429,309579900,8.104137
"2007-01-04",12.007143,12.278571,11.974286,12.237143,211815100,8.284014
"2007-01-05",12.252857,12.314285,12.057143,12.15,208685400,8.225021
"2007-01-08",12.28,12.361428,12.182858,12.21,199276700,8.265641
"2007-01-09",12.35,13.282857,12.164286,13.224286,837324600,8.952269
"2007-01-10",13.535714,13.971429,13.35,13.857142,738220000,9.380682
"2007-01-11",13.705714,13.825714,13.585714,13.685715,360063200,9.264634
"2007-01-12",13.512857,13.58,13.318571,13.517143,328172600,9.150518
"2007-01-16",13.668571,13.892858,13.635715,13.871428,311019100,9.390353
"2007-01-17",13.937143,13.942857,13.545714,13.564285,411565000,9.182431
"2007-01-18",13.157143,13.158571,12.721429,12.724286,591151400,8.61379
"2007-01-19",12.661428,12.807143,12.588572,12.642858,341118400,8.558665
"2007-01-22",12.734285,12.737143,12.235714,12.398571,363506500,8.393293
"2007-01-23",12.247143,12.501429,12.215714,12.242857,301856100,8.287881
"2007-01-24",12.382857,12.45,12.297143,12.385715,231953400,8.38459
"2007-01-25",12.444285,12.642858,12.29,12.321428,226493400,8.341072
"2007-01-26",12.444285,12.481428,12.141429,12.197143,246718500,8.256936
"2007-01-29",12.328571,12.378572,12.218572,12.277143,225416100,8.311093
"2007-01-30",12.347143,12.355714,12.178572,12.221429,144492600,8.273376
"2007-01-31",12.122857,12.285714,12.05,12.247143,214017300,8.290782
"2007-02-01",12.318571,12.324286,12.105714,12.105714,166085500,8.195041
"2007-02-02",12.017143,12.178572,11.957143,12.107142,155382500,8.196008
"2007-02-05",12.042857,12.175714,11.991428,11.991428,144713100,8.117678
"2007-02-06",12.064285,12.067142,11.837143,12.021428,216098400,8.137983
"2007-02-07",12.068571,12.34,11.935715,12.307143,266706300,8.331404
"2007-02-08",12.204286,12.358571,12.201428,12.311429,169757700,8.334303
"2007-02-09",12.268572,12.314285,11.887143,11.895715,215135200,8.052883
"2007-02-12",12.061429,12.168571,11.947143,12.125714,181017900,8.20858
"2007-02-13",12.165714,12.184286,12.042857,12.1,145246500,8.191175
"2007-02-14",12.09,12.234285,12.081429,12.185715,126995400,8.249202
"2007-02-15",12.205714,12.231428,12.111428,12.172857,90915300,8.240495
"2007-02-16",12.178572,12.201428,12.094286,12.118571,99967000,8.203746
"2007-02-20",12.092857,12.308572,12.022857,12.271428,154425600,8.307225
"2007-02-21",12.282857,12.784286,12.28,12.742857,288828400,8.62636
"2007-02-22",12.971429,12.972857,12.647142,12.787143,209556200,8.656339
"2007-02-23",12.737143,12.905714,12.692857,12.724286,129473400,8.61379
"2007-02-26",12.834286,12.857142,12.515715,12.644286,153962200,8.559634
"2007-02-27",12.328571,12.44,11.915714,11.99,286453300,8.11671
"2007-02-28",11.857142,12.228572,11.857142,12.087143,229868800,8.18247
"2007-03-01",12.004286,12.615714,11.964286,12.437143,353882200,8.419407
"2007-03-02",12.395715,12.505714,12.172857,12.201428,215000100,8.259837
"2007-03-05",12.27,12.664286,12.251429,12.331429,209724900,8.347841
"2007-03-06",12.542857,12.615714,12.485714,12.598572,180796700,8.528685
"2007-03-07",12.578571,12.71,12.492857,12.531428,156571100,8.483233
"2007-03-08",12.655714,12.674286,12.494286,12.571428,127752800,8.510311
"2007-03-09",12.685715,12.692857,12.485714,12.567142,112959000,8.507408
"2007-03-12",12.581429,12.855714,12.57,12.838572,182352100,8.691156
"2007-03-13",12.772857,12.942857,12.628572,12.628572,216972700,8.548995
"2007-03-14",12.657143,12.857142,12.56,12.857142,199146500,8.703727
"2007-03-15",12.851429,12.908571,12.758572,12.795714,139874700,8.662142
"2007-03-16",12.791429,12.855714,12.76,12.798572,142926000,8.664076
"2007-03-19",12.891429,13.078571,12.798572,13.018572,178240300,8.813006
"2007-03-20",13.05,13.12,13.008572,13.068571,122229100,8.846855
"2007-03-21",13.141429,13.428572,13.092857,13.41,171724000,9.077987
"2007-03-22",13.39,13.48,13.285714,13.422857,140373100,9.08669
"2007-03-23",13.335714,13.438571,13.328571,13.36,112721000,9.044138
"2007-03-26",13.427143,13.7,13.328571,13.692857,216246800,9.269468
"2007-03-27",13.672857,13.832857,13.571428,13.637143,233013200,9.231754
"2007-03-28",13.554286,13.628572,13.307143,13.32,235584300,9.017063
"2007-03-29",13.455714,13.455714,13.175714,13.392858,181430900,9.066381
"2007-03-30",13.468572,13.525714,13.25,13.272857,150139500,8.985147
"2007-04-02",13.448571,13.464286,13.288571,13.378572,125498100,9.056713
"2007-04-03",13.448571,13.604285,13.394286,13.5,145983600,9.138913
"2007-04-04",13.562857,13.591429,13.447143,13.467143,119196000,9.116672
"2007-04-05",13.445714,13.525714,13.36,13.525714,88879000,9.156321
"2007-04-09",13.601429,13.614285,13.291429,13.378572,103335400,9.056713
"2007-04-10",13.381429,13.465714,13.344286,13.464286,88116700,9.114736
"2007-04-11",13.414286,13.421429,13.19,13.227143,137254600,8.954202
"2007-04-12",13.148571,13.187143,12.96,13.17,164168900,8.915516
"2007-04-13",12.985714,13.057143,12.865714,12.891429,179985400,8.726936
"2007-04-16",12.938571,13.071428,12.892858,13.061429,152258400,8.842019
"2007-04-17",13.142858,13.185715,12.814285,12.907143,187980100,8.737575
"2007-04-18",12.88,12.978572,12.8,12.914286,116011000,8.74241
"2007-04-19",12.884286,13.035714,12.832857,12.895715,106478400,8.729838
"2007-04-20",12.984285,13.025714,12.935715,12.995714,130694900,8.797533
"2007-04-23",13.084286,13.4,13.06,13.358571,195072500,9.043171
"2007-04-24",13.422857,13.77,13.042857,13.32,263813200,9.017063
"2007-04-25",13.461429,13.628572,13.4,13.621428,296786000,9.221114
"2007-04-26",14.511429,14.642858,14.042857,14.12,434444500,9.558625
"2007-04-27",14.025714,14.278571,13.955714,14.274285,174850900,9.663072
"2007-04-30",14.298572,14.428572,14.238571,14.257143,154127400,9.651464
"2007-05-01",14.227143,14.335714,14.078571,14.21,133130900,9.619552
"2007-05-02",14.235714,14.362857,14.21,14.341429,126286300,9.708522
"2007-05-03",14.39,14.492857,14.287143,14.342857,144019400,9.709492
"2007-05-04",14.4,14.514286,14.357142,14.401428,95496800,9.74914
"2007-05-07",14.44,14.907143,14.43,14.845715,215389300,10.049901
"2007-05-08",14.781428,15.021428,14.774285,15.008572,195999300,10.16015
"2007-05-09",14.987143,15.28,14.984285,15.268572,179439400,10.336159
"2007-05-10",15.232857,15.548572,15.131429,15.334286,299314400,10.380644
"2007-05-11",15.391429,15.59,15.254286,15.534286,163424100,10.516035
"2007-05-14",15.66,15.714286,15.464286,15.622857,162986600,10.575995
"2007-05-15",15.652857,15.742857,15.211429,15.36,238628600,10.398054
"2007-05-16",15.504286,15.547143,14.774285,15.334286,281691900,10.380644
"2007-05-17",15.307143,15.695714,15.307143,15.634286,183822800,10.583732
"2007-05-18",15.747143,15.805715,15.681429,15.717143,155336300,10.639823
"2007-05-21",15.758572,16.064285,15.721429,15.997143,159973100,10.829373
"2007-05-22",16.07,16.25,16.001429,16.219999,143102400,10.980233
"2007-05-23",16.288572,16.428572,16.084286,16.127142,227843700,10.917373
"2007-05-24",16.115715,16.351429,15.767143,15.812857,221840500,10.704618
"2007-05-25",16,16.254286,15.928572,16.231428,158239900,10.987971
"2007-05-29",16.35,16.408571,16.098572,16.335714,161423500,11.058569
"2007-05-30",16.328571,16.982857,16.218571,16.967142,369611200,11.486016
"2007-05-31",17.152857,17.452858,17.077143,17.312857,324266600,11.720054
"2007-06-01",17.299999,17.312857,16.898571,16.914286,221315500,11.450237
"2007-06-04",16.947144,17.389999,16.842857,17.332857,221668300,11.733591
"2007-06-05",17.344286,17.527143,17.214285,17.524286,230196400,11.863179
"2007-06-06",17.471428,17.721428,17.421429,17.662857,278060300,11.956985
"2007-06-07",17.855715,18.23,17.598572,17.724285,478769900,11.998569
"2007-06-08",17.974285,17.975714,17.469999,17.784286,310420600,12.039188
"2007-06-11",18,18.021429,17.077143,17.17,468564600,11.623343
"2007-06-12",17.049999,17.387142,16.901428,17.197144,356641600,11.641721
"2007-06-13",17.307142,17.312857,16.485714,16.785715,430338300,11.3632
"2007-06-14",16.742857,17.064285,16.631428,16.964285,243316500,11.484084
"2007-06-15",17.231428,17.238571,17.122858,17.214285,202804700,11.653324
"2007-06-18",17.611429,17.882856,17.505714,17.870001,227651200,12.097215
"2007-06-19",17.812857,17.858572,17.558571,17.665714,235756500,11.958922
"2007-06-20",17.695715,17.808571,17.357143,17.364286,224378000,11.754866
"2007-06-21",17.385714,17.755714,17.245714,17.700001,216761300,11.982131
"2007-06-22",17.692858,17.778572,17.482857,17.571428,157969000,11.895093
"2007-06-25",17.741428,17.870001,17.294285,17.477142,241350900,11.831265
"2007-06-26",17.711428,17.714285,16.959999,17.092857,336251300,11.571121
"2007-06-27",17.23,17.434286,17.037144,17.412857,243674200,11.787747
"2007-06-28",17.48,17.498571,17.142857,17.222857,209535900,11.659124
"2007-06-29",17.424286,17.714285,17.298571,17.434286,284460400,11.802254
"2007-07-02",17.292856,17.441429,17.042856,17.322857,248715600,11.726821
"2007-07-03",17.428572,18.200001,17.357143,18.167143,290620400,12.298367
"2007-07-05",18.4,18.995714,18.384285,18.964285,363262900,12.837996
"2007-07-06",19.018572,19.048571,18.628571,18.9,218673700,12.794478
"2007-07-09",18.911428,18.985714,18.454287,18.618572,248955000,12.603964
"2007-07-10",18.411428,19.214285,18.401428,18.907143,313751900,12.799314
"2007-07-11",18.867144,19.1,18.758572,18.912857,205443000,12.803185
"2007-07-12",19.121429,19.177143,18.912857,19.152857,176152200,12.965652
"2007-07-13",19.290001,19.692858,19.217142,19.675714,226901500,13.319602
"2007-07-16",19.77,19.997143,19.642857,19.728571,234028200,13.355385
"2007-07-17",19.757143,19.942858,19.642857,19.844286,177489900,13.433719
"2007-07-18",19.741428,19.777143,19.434286,19.731428,189214200,13.35732
"2007-07-19",20.042856,20.115715,19.950001,20,183222900,13.539132
"2007-07-20",20.235714,20.597143,20,20.535715,291943400,13.901785
"2007-07-23",20.472857,20.745714,20.132856,20.528572,259122500,13.896951
"2007-07-24",19.84,20.142857,19.164286,19.27,448823200,13.04495
"2007-07-25",19.621429,19.765715,19.285715,19.608572,374045700,13.274152
"2007-07-26",20.844286,21.214285,19.565714,20.857143,546657300,14.119378
"2007-07-27",20.884285,21.274286,20.540001,20.549999,290274600,13.911457
"2007-07-30",20.618572,20.778572,19.938572,20.204287,276747100,13.677424
"2007-07-31",20.424286,20.497143,18.788572,18.822857,440598200,12.742256
"2007-08-01",19.091429,19.34,18.252857,19.285715,437539200,13.05559
"2007-08-02",19.521429,19.565714,19.164286,19.498571,213161200,13.199684
"2007-08-03",19.322857,19.421429,18.785715,18.835714,169796900,12.750957
"2007-08-06",18.985714,19.324286,18.328571,19.321428,231292600,13.079767
"2007-08-07",19.277143,19.605715,18.947144,19.290001,237484100,13.05849
"2007-08-08",19.537144,19.551428,18.857143,19.144285,202024200,12.959849
"2007-08-09",18.73,19,17.870001,18.055714,281348900,12.222935
"2007-08-10",17.588572,18.25,17.185715,17.857143,352687300,12.088511
"2007-08-13",18.331429,18.478571,18.071428,18.255714,188227900,12.358327
"2007-08-14",18.327143,18.328571,17.672857,17.718571,184751700,11.9947
"2007-08-15",17.534286,17.837143,17.092857,17.128571,248213000,11.595299
"2007-08-16",16.715714,16.928572,15.945714,16.721428,466672500,11.319678
"2007-08-17",17.43,17.642857,17.117144,17.437143,298765600,11.804188
"2007-08-20",17.70857,17.785715,17.214285,17.459999,200829300,11.819662
"2007-08-21",17.45857,18.422857,17.285715,18.224285,325761800,12.337049
"2007-08-22",18.745714,18.964285,18.618572,18.93,265441400,12.814788
"2007-08-23",19.012857,19.048571,18.537144,18.724285,216709500,12.675529
"2007-08-24",18.647142,19.338572,18.544285,19.328571,227958500,13.084603
"2007-08-27",19.055714,19.237143,18.871429,18.892857,176859900,12.789643
